Class Times	5
Rooms	2000
1	97
2	35
3	85
4	89
5	25
6	20
7	90
8	15
9	21
10	36
11	42
12	73
13	29
14	30
15	16
16	29
17	72
18	58
19	16
20	11
21	78
22	31
23	88
24	19
25	72
26	88
27	17
28	54
29	76
30	40
31	43
32	79
33	44
34	65
35	83
36	56
37	48
38	69
39	13
40	80
41	66
42	84
43	39
44	86
45	83
46	18
47	18
48	35
49	97
50	34
51	88
52	26
53	68
54	44
55	63
56	27
57	41
58	93
59	45
60	23
61	40
62	31
63	57
64	75
65	60
66	79
67	56
68	73
69	20
70	48
71	38
72	14
73	23
74	59
75	67
76	62
77	81
78	99
79	13
80	96
81	91
82	58
83	94
84	72
85	30
86	30
87	91
88	26
89	71
90	11
91	59
92	34
93	73
94	13
95	74
96	95
97	81
98	66
99	62
100	69
101	15
102	40
103	76
104	59
105	32
106	58
107	54
108	99
109	80
110	58
111	88
112	46
113	63
114	30
115	90
116	69
117	23
118	98
119	83
120	46
121	96
122	72
123	37
124	38
125	91
126	94
127	11
128	19
129	41
130	75
131	11
132	71
133	95
134	43
135	14
136	91
137	54
138	41
139	94
140	39
141	43
142	74
143	71
144	85
145	22
146	80
147	61
148	25
149	74
150	33
151	92
152	50
153	89
154	53
155	88
156	58
157	83
158	49
159	23
160	83
161	52
162	54
163	70
164	23
165	53
166	89
167	33
168	51
169	12
170	26
171	17
172	54
173	95
174	71
175	27
176	97
177	27
178	75
179	62
180	85
181	18
182	37
183	87
184	39
185	47
186	97
187	62
188	21
189	94
190	72
191	29
192	53
193	99
194	23
195	76
196	84
197	59
198	91
199	79
200	91
201	52
202	14
203	92
204	13
205	19
206	84
207	47
208	47
209	50
210	39
211	24
212	99
213	18
214	46
215	85
216	68
217	48
218	30
219	34
220	17
221	24
222	30
223	96
224	45
225	43
226	29
227	42
228	97
229	98
230	84
231	72
232	31
233	73
234	59
235	88
236	12
237	40
238	30
239	21
240	63
241	73
242	85
243	38
244	80
245	64
246	13
247	34
248	53
249	34
250	95
251	87
252	27
253	98
254	44
255	14
256	58
257	46
258	78
259	19
260	73
261	53
262	15
263	68
264	63
265	20
266	54
267	95
268	34
269	53
270	31
271	56
272	60
273	92
274	97
275	31
276	92
277	51
278	22
279	56
280	38
281	31
282	86
283	54
284	74
285	73
286	21
287	79
288	67
289	32
290	15
291	83
292	23
293	95
294	23
295	89
296	45
297	65
298	27
299	71
300	57
301	33
302	70
303	63
304	41
305	79
306	90
307	19
308	47
309	16
310	20
311	77
312	55
313	94
314	79
315	14
316	27
317	19
318	75
319	77
320	88
321	26
322	23
323	19
324	87
325	18
326	75
327	76
328	43
329	27
330	65
331	62
332	21
333	64
334	11
335	88
336	37
337	36
338	46
339	15
340	85
341	54
342	14
343	94
344	97
345	50
346	26
347	18
348	95
349	94
350	66
351	27
352	90
353	69
354	74
355	36
356	19
357	55
358	16
359	56
360	94
361	33
362	22
363	53
364	46
365	28
366	26
367	76
368	83
369	99
370	77
371	65
372	66
373	24
374	60
375	94
376	47
377	65
378	32
379	31
380	73
381	17
382	32
383	13
384	56
385	23
386	97
387	19
388	38
389	84
390	52
391	69
392	42
393	50
394	33
395	36
396	70
397	68
398	46
399	18
400	15
401	97
402	57
403	31
404	92
405	21
406	89
407	70
408	63
409	93
410	35
411	98
412	93
413	58
414	13
415	70
416	66
417	28
418	76
419	62
420	50
421	58
422	20
423	41
424	43
425	33
426	85
427	76
428	11
